311,16.49,42900

312,13.34,43035

313,11.70,43171

314,11.49,43318

315,9.64,43454

316,10.05,43589

317,9.00,43725

318,9.22,43860

319,8.72,43997

320,8.54,44132

321,8.43,44268

322,8.37,44403

323,16.25,44539

324,15.62,44675

325,15.46,44811

326,12.45,44946

327,14.66,45082

328,13.45,45223

329,13.56,45359

330,11.87,45495

331,17.89,45630

332,12.77,45766

333,16.94,45901

334,15.17,46038

335,17.23,46173

336,17.75,46309

337,16.58,46444

338,15.36,46580

339,15.84,46715

340,16.22,46852

341,13.19,46988

342,14.49,47123

343,13.89,47259

344,16.22,47394

345,16.85,47531

346,14.73,47677

347,14.87,47812

348,17.00,47948

349,12.37,48083

350,14.87,48220

351,11.05,48355

352,14.53,48491

353,12.33,48637

354,15.75,48774

355,12.49,48909

356,10.39,49045

357,14.93,49186

358,13.23,49321

359,9.00,49458

360,8.54,49593

361,8.49,49729

362,8.66,49864

363,8.72,50000

364,8.66,50136

365,8.72,50272

366,8.49,50407

367,8.37,50543

368,8.43,50678

369,8.31,50814

370,13.08,50950

371,14.39,51086

372,10.95,51221

373,14.32,51357

374,10.77,51492

375,15.75,51629

376,10.95,51764

377,16.09,51900

378,16.82,52035

379,13.04,52171

380,17.32,52306

381,13.45,52443

382,15.10,52578

383,11.05,52714

384,9.00,52849

385,15.36,52985

386,10.77,53127

387,15.84,53273

388,12.81,53408

389,12.81,53544

390,12.88,53680

391,14.14,53826

392,16.06,53962

393,11.92,54098

394,13.49,54234

395,10.30,54370

396,12.88,54505

397,8.54,54641

398,8.31,54776

399,8.72,54913

400,14.00,55048

401,18.06,55184

402,10.63,55319

403,14.76,55455

404,21.00,55590

405,10.86,55727

406,22.67,55862

407,14.66,55998

408,13.82,56133

409,13.27,56269

410,11.31,56404

411,15.78,56541

412,15.91,56676

413,13.27,56812

414,17.72,56953

415,9.43,57089

416,17.49,57225

417,14.04,57360

418,11.49,57496

419,10.00,57631

420,12.57,57767

421,12.49,57903

422,18.06,58039

423,17.80,58174

424,13.19,58310

425,16.82,58445

426,9.17,58582

427,14.90,58717

428,13.75,58853

429,11.31,58999

430,11.96,59146

431,15.56,59281

432,11.40,59417

433,13.75,59552

434,16.73,59688

435,12.29,59824

436,10.82,59960

437,15.07,60095

438,10.72,60231

439,11.09,60366

440,11.70,60503

441,12.92,60638

442,11.40,60774

443,11.75,60915

444,13.96,61050

445,14.35,61187

446,10.54,61322

447,16.09,61458

448,15.87,61593

449,16.73,61729

450,12.49,61864

451,11.14,62001

452,14.42,62136

453,18.14,62272

454,13.53,62407

455,13.08,62543

456,10.25,62679

457,10.49,62815

458,10.91,62950

459,12.04,63086

460,15.49,63221

461,11.92,63357

462,11.66,63493

463,12.53,63629

464,14.18,63764

465,14.39,63900

466,13.04,64035

467,19.54,64172

468,12.61,64307

469,9.64,64443

470,12.85,64600

471,14.63,64736

472,12.65,64870

473,11.49,65006

474,14.93,65141

475,12.41,65277

476,13.15,65413

477,11.27,65549

478,12.25,65684

479,11.70,65820

480,19.57,65955

481,12.77,66092

482,9.70,66227

483,17.29,66363

484,14.25,66498

485,14.25,66634

486,14.66,66769

487,12.96,66906

488,14.76,67041

489,10.10,67177

490,16.31,67312

491,9.85,67448

492,16.09,67584

493,11.05,67720

494,11.40,67855

495,12.25,67990

496,11.83,68126

497,13.15,68261

498,13.45,68398

499,16.79,68533

500,14.80,68674

501,15.07,68810

502,13.04,68945

503,11.45,69082

504,11.53,69217

505,13.49,69353

506,13.27,69488

507,16.19,69624

508,14.28,69760

509,13.42,69907

510,18.00,70042

511,12.29,70177

512,14.42,70324

513,12.41,70460

514,18.81,70595

515,15.65,70731

516,12.41,70866

517,13.56,71003

518,13.71,71138

519,14.18,71274

520,14.66,71409

521,14.42,71545

522,11.79,71681

523,17.55,71817

524,14.25,71952

525,12.04,72088

526,12.73,72223

527,13.49,72359

528,14.25,72495

529,14.70,72630

530,15.13,72765

531,14.97,72901

532,12.85,73036

533,18.47,73171

534,11.66,73308

535,13.15,73443

536,13.56,73579

537,16.55,73714

538,13.04,73850

539,17.49,73986

540,12.12,74122

541,14.49,74257

542,16.16,74393

543,15.46,74528

544,15.65,74664

545,13.30,74800

546,15.39,74936

547,12.96,75071

548,17.83,75217

549,11.87,75354

550,12.49,75489

551,13.04,75625

552,14.21,75760

553,14.80,75896

554,16.16,76043

555,14.14,76178

556,14.53,76313

557,15.84,76454

558,17.66,76591

559,14.21,76726

560,11.79,76862

561,15.17,76997

562,13.86,77133

563,16.58,77268

564,15.72,77405

565,13.08,77540

566,16.25,77676

567,15.07,77811

568,17.23,77947

569,13.78,78083

570,12.12,78219

571,13.30,78354

572,15.36,78489

573,14.83,78625

574,14.00,78760

575,13.93,78897

576,13.60,79032

577,11.05,79168

578,12.17,79303

579,14.90,79439

580,11.45,79575

581,14.39,79711

582,14.49,79846

583,14.11,79982

584,15.65,80117

585,12.29,80259

586,18.17,80395

587,17.78,80541

588,13.86,80676

589,12.37,80813

590,18.44,80948

591,14.07,81084

592,14.97,81219

593,14.21,81355

594,14.07,81490

595,13.34,81626

596,14.04,81772

597,14.04,81908

598,14.32,82043

599,13.30,82180

600,13.71,82315

601,11.14,82450

602,14.90,82586

603,12.57,82721

604,14.63,82857

605,11.49,82993

606,12.73,83129

607,14.32,83264

608,15.10,83400

609,12.08,83535

610,16.55,83672

611,13.11,83807

612,12.85,83942

613,11.58,84078

614,11.58,84219

615,11.27,84355

616,10.82,84491

617,9.43,84626

618,8.43,84762

619,10.00,84897

620,8.72,85032

621,9.17,85169

622,8.66,85304

623,10.34,85440

624,10.91,85575

625,10.77,85710

626,13.00,85858

627,11.05,85993

628,11.00,86128

629,24.98,86264

630,23.19,86400

631,12.12,86536

632,12.85,86671

633,10.54,86807

634,18.03,86942

635,12.33,87078

636,12.37,87214

637,13.19,87360

638,10.82,87495

639,9.38,87631

640,8.77,87767

641,9.06,87902

642,9.59,88038

643,12.41,88179

644,10.15,88314

645,9.90,88450

646,13.00,88586

647,18.11,88721

648,17.35,88857

649,13.78,88992

650,11.49,89128

651,19.57,89264

652,11.18,89399

653,8.77,89535

654,15.07,89670

655,12.37,89806

656,10.39,89942

657,10.54,90077

658,12.37,90213

659,10.72,90348

660,9.75,90484

661,9.00,90619

662,8.89,90755

663,11.00,90891

664,9.90,91026

665,12.69,91172

666,13.30,91309

667,13.11,91444

668,11.62,91580

669,15.91,91715

670,19.87,91851

671,13.60,91986

672,10.05,92128

673,9.06,92263

674,8.83,92399

675,10.00,92534

676,10.30,92670

677,9.27,92806

678,9.17,92941

679,10.44,93087

680,9.85,93223

681,9.64,93359

682,10.05,93494

683,22.89,93630

684,16.37,93765

685,13.15,93901

686,13.11,94036

687,10.49,94173

688,12.41,94308

689,18.65,94443

690,12.65,94579

691,15.62,94714

692,11.53,94851

693,16.73,94986

694,10.86,95122

695,16.19,95257

696,21.84,95392

697,20.22,95528

698,15.65,95664

699,13.19,95800

700,19.65,95941

701,20.45,96076

702,11.53,96212

703,12.96,96359

704,9.64,96494

705,19.97,96630

706,12.81,96765

707,10.49,96901

708,14.18,97037

709,17.26,97172

710,18.89,97308

711,21.14,97443

712,15.43,97579

713,14.04,97715

714,19.26,97850

715,16.70,97986

716,17.29,98121

717,14.28,98256

718,13.49,98393

719,10.49,98528

720,12.25,98674

721,17.80,98809

722,18.33,98946

723,18.41,99081

724,16.37,99217

725,20.35,99352

726,17.26,99487

727,14.04,99623

728,16.52,99759

729,14.90,99900

730,12.00,100036

731,14.70,100171

732,11.40,100307

733,11.53,100443

734,11.45,100579

735,10.91,100714

736,9.27,100850

737,8.83,100985

738,8.60,101122

739,11.58,101257

740,17.20,101393

741,17.97,101528

742,16.64,101676

743,17.00,101811

744,17.72,101947

745,10.20,102082

746,21.75,102218

747,18.36,102353

748,12.45,102490

749,18.65,102625

750,14.25,102761

751,12.17,102896

752,14.39,103031

753,13.11,103168

754,11.75,103304

755,12.69,103439

756,10.58,103580

757,13.53,103716

758,20.10,103852

759,14.25,103988

760,15.81,104123

761,11.49,104259

762,13.89,104404

763,10.77,104541

764,14.14,104676

765,9.90,104812

766,18.08,104947

767,9.75,105083

768,13.64,105219

769,14.00,105355

770,16.31,105490

771,9.70,105626

772,9.00,105761

773,16.00,105896

774,17.55,106033

775,10.54,106168

776,21.38,106304

777,20.05,106439

778,19.44,106575

779,13.34,106711

780,14.42,106847

781,16.94,106993

782,19.21,107128

783,13.60,107271

784,16.67,107406

785,14.25,107541

786,14.00,107677

787,11.05,107812

788,13.78,107949

789,14.49,108084

790,13.56,108220

791,12.25,108355

792,10.05,108491

793,12.45,108626

794,17.15,108763

795,15.65,108898

796,9.49,109034

797,8.89,109169

798,9.90,109305

799,23.62,109441

800,18.14,109577

801,12.33,109712

802,16.55,109848

803,19.95,109995

804,20.98,110130

805,17.18,110266

806,17.12,110401

807,16.85,110536

808,15.26,110672

809,16.67,110808

810,16.34,110950

811,14.18,111085

812,17.18,111220

813,15.30,111356

814,13.64,111492

815,19.26,111628

816,18.38,111763

817,15.49,111899

818,18.06,112034

819,15.07,112171

820,13.49,112317

821,17.38,112452

822,14.73,112588

823,13.67,112723

824,16.43,112860

825,14.63,112995

826,13.23,113130

827,15.81,113266

828,16.76,113401

829,14.46,113538

830,16.22,113673

831,18.87,113809

832,15.52,113944

833,12.41,114080

834,9.75,114215

835,8.89,114351

836,8.49,114487

837,8.94,114628

838,19.24,114763

839,19.97,114899

840,19.29,115035

841,18.63,115171

842,12.69,115306

843,12.08,115442

844,11.27,115577

845,18.89,115724

846,12.61,115859

847,12.92,115995

848,12.00,116130

849,17.00,116267

850,10.58,116402

851,19.03,116538

852,10.10,116673

853,15.13,116809

854,15.30,116944

855,10.00,117080

856,17.38,117216

857,12.33,117351

858,13.53,117487

859,13.19,117634

860,13.30,117769

861,12.92,117905

862,21.10,118040

863,10.44,118176

864,17.00,118318

865,11.00,118453

866,13.19,118589

867,18.03,118724

868,16.06,118860

869,14.11,118995

870,11.66,119131

871,16.16,119267

872,12.69,119402

873,14.53,119538

874,20.47,119673

875,15.87,119810

876,13.42,119945

877,23.17,120081

878,12.85,120216

879,11.36,120351

880,17.12,120487

881,16.03,120623

882,10.49,120759

883,9.17,120894

884,10.00,121030

885,11.05,121165

886,14.46,121312

887,14.07,121447

888,18.33,121583

889,13.78,121718

890,13.64,121854

891,16.64,121995

892,9.95,122131

893,15.91,122266

894,14.14,122401

895,10.91,122537

896,17.12,122673

897,11.49,122819

898,15.26,122955

899,13.04,123090

900,14.32,123227

901,10.72,123362

902,11.58,123498

903,14.11,123633

904,16.43,123769

905,13.75,123905

906,11.83,124040

907,15.43,124176

908,12.12,124311

909,10.44,124447

910,20.93,124582

911,10.68,124719

912,13.78,124854

913,10.49,124989

914,10.54,125125

915,11.53,125260

916,15.43,125396

917,17.32,125532

918,11.18,125671

919,16.34,125807

920,13.04,125942

921,12.33,126078

922,17.94,126214

923,12.65,126350

924,16.82,126485

925,14.35,126621

926,15.03,126757

927,11.58,126893

928,14.04,127055

929,12.96,127191

930,11.49,127327

931,10.05,127463

932,12.88,127598

933,15.00,127734

934,13.49,127869

935,10.58,128006

936,14.83,128141

937,19.49,128288

938,11.36,128423

939,18.38,128560

940,13.15,128695

941,14.90,128831

942,15.20,128966

943,17.12,129102

944,11.83,129239

945,14.83,129379

946,10.72,129515

947,9.64,129651

948,10.49,129786

949,22.32,129923

950,16.73,130059

951,12.49,130194

952,13.93,130330

953,12.37,130466

954,14.11,130603

955,11.92,130738

956,13.11,130874

957,15.84,131010

958,10.49,131146

959,16.06,131281

960,11.27,131418

961,15.36,131554

962,16.37,131690

963,15.46,131826

964,14.80,131961

965,9.95,132098

966,10.00,132234

967,14.46,132369

968,14.66,132505

969,18.44,132652

970,9.95,132788

971,15.20,132924

972,12.04,133065

973,20.47,133201

974,14.49,133337

975,12.17,133484

976,10.72,133620

977,14.80,133755

978,12.41,133892

979,11.09,134028

980,13.75,134163

981,11.83,134299

982,11.62,134435

983,11.83,134572

984,13.04,134707

985,18.92,134843

986,15.23,134979

987,15.17,135114

988,11.49,135250

989,13.11,135387

990,11.31,135523

991,17.86,135658

992,15.20,135794

993,10.05,135930

994,10.15,136066

995,12.73,136202

996,16.40,136338

997,9.85,136474

998,16.67,136609

999,10.25,136751

1000,15.46,136887

1001,14.59,137023

1002,9.80,137159

1003,22.78,137294

1004,15.65,137431

1005,10.54,137567

1006,19.31,137703

1007,15.17,137839

1008,10.44,137974

1009,11.45,138110

1010,21.42,138247

1011,16.22,138393

1012,15.59,138529

1013,15.46,138665

1014,14.46,138813

1015,19.05,138948

1016,17.20,139084

1017,16.97,139220

1018,10.82,139357

1019,10.05,139493

1020,18.19,139628

1021,16.79,139764

1022,13.96,139900

1023,15.36,140037

1024,18.38,140173

1025,11.36,140314

1026,15.46,140449

1027,14.18,140585

1028,13.56,140722

1029,12.12,140858

1030,14.04,140994

1031,10.77,141130

1032,12.92,141265

1033,16.34,141402

1034,11.36,141538

1035,13.60,141674

1036,12.17,141809

1037,11.79,141945

1038,14.21,142082

1039,12.21,142218

1040,13.04,142354

1041,12.85,142490

1042,21.68,142625

1043,14.53,142761

1044,13.04,142898

1045,13.45,143034

1046,13.93,143169

1047,15.33,143305

1048,12.53,143441

1049,14.70,143578

1050,11.09,143714

1051,13.93,143855

1052,14.04,144002

1053,11.00,144148

1054,15.49,144284

1055,15.78,144420

1056,11.05,144557

1057,8.43,144693

1058,8.54,144828

1059,12.49,144964

1060,15.33,145100

1061,16.09,145236

1062,15.43,145372

1063,15.84,145508

1064,15.72,145644

1065,14.46,145780

1066,16.19,145916

1067,16.37,146052

1068,18.44,146188

1069,18.11,146324

1070,17.86,146460

1071,18.36,146595

1072,12.88,146732

1073,11.70,146868

1074,13.11,147004

1075,12.29,147140

1076,14.11,147281

1077,13.38,147417

1078,12.45,147553

1079,15.94,147689

1080,12.81,147825

1081,14.97,147961

1082,14.49,148097

1083,16.00,148233

1084,13.96,148369

1085,13.34,148505

1086,17.83,148640

1087,13.30,148776

1088,18.17,148913

1089,12.65,149049

1090,16.88,149185

1091,15.72,149320

1092,14.07,149468

1093,14.93,149604

1094,16.88,149750

1095,14.14,149885

1096,15.56,150022

1097,11.70,150158

1098,13.45,150294

1099,14.73,150430

1100,15.62,150565

1101,14.90,150702

1102,14.49,150843

1103,15.17,150979

1104,12.96,151115

1105,11.27,151251

1106,15.20,151387

1107,10.05,151523

1108,14.63,151659

1109,10.95,151795

1110,13.93,151930

1111,14.07,152067

1112,12.21,152203

1113,11.83,152339

1114,15.39,152475

1115,19.36,152610

1116,13.89,152747

1117,14.73,152883

1118,14.87,153019

1119,16.46,153154

1120,14.46,153290

1121,13.19,153426

1122,10.86,153563

1123,11.75,153699

1124,13.93,153834

1125,10.91,153970

1126,12.37,154106

1127,17.41,154243

1128,12.61,154384

1129,15.97,154520

1130,14.04,154655

1131,13.23,154803

1132,13.45,154939

1133,13.93,155074

1134,15.75,155210

1135,15.62,155357

1136,11.66,155493

1137,16.73,155629

1138,17.09,155765

1139,18.49,155900

1140,13.19,156037

1141,11.79,156173

1142,13.38,156309

1143,13.67,156444

1144,17.83,156580

1145,14.18,156717

1146,12.04,156853

1147,15.75,156988

1148,13.53,157124

1149,14.28,157260

1150,15.52,157396

1151,15.49,157532

1152,16.16,157668

1153,13.27,157809

1154,13.93,157945

1155,15.84,158082

1156,16.61,158217

1157,14.73,158353

1158,13.11,158489

1159,11.62,158625

1160,13.93,158760

1161,13.53,158897

1162,16.94,159033

1163,13.45,159169

1164,14.63,159304

1165,15.62,159440

1166,14.90,159577

1167,12.08,159713

1168,13.42,159848

1169,17.66,159984

1170,15.30,160132

1171,10.91,160267

1172,15.46,160403

1173,16.58,160539

1174,17.03,160675

1175,17.29,160812

1176,21.42,160947

1177,14.49,161093

1178,14.00,161229

1179,14.46,161372

1180,14.66,161507

1181,18.33,161643

1182,19.03,161778

1183,15.10,161914

1184,14.53,162051

1185,14.14,162187

1186,18.73,162322

1187,14.87,162458

1188,14.18,162594

1189,21.21,162729

1190,14.53,162866

1191,10.30,163002

1192,11.75,163138

1193,17.12,163273

1194,12.73,163409

1195,14.87,163546

1196,17.72,163682

1197,14.66,163817

1198,15.36,163953

1199,17.32,164089

1200,11.53,164225

1201,12.88,164361

1202,15.36,164497

1203,15.10,164633

1204,16.40,164774

1205,11.62,164910

1206,18.17,165046

1207,12.08,165182

1208,17.72,165328

1209,12.85,165465

1210,12.73,165601

1211,12.29,165736

1212,16.67,165872

1213,12.61,166008

1214,16.64,166145

1215,13.86,166280

1216,10.05,166416

1217,11.83,166552

1218,13.86,166699

1219,13.15,166835

1220,12.69,166970

1221,13.04,167106

1222,17.66,167242

1223,16.40,167378

1224,12.92,167514

1225,16.88,167650

1226,12.21,167786

1227,15.59,167922

1228,15.94,168057

1229,13.19,168194

1230,17.97,168335

1231,12.25,168471

1232,15.59,168607

1233,17.20,168742

1234,15.07,168879

1235,14.49,169015

1236,15.97,169150

1237,17.23,169286

1238,17.06,169422

1239,13.75,169559

1240,14.32,169694

1241,13.27,169830

1242,11.79,169966

1243,12.37,170101

1244,18.76,170237

1245,15.97,170374

1246,20.10,170510

1247,16.34,170656

1248,23.41,170792

1249,11.62,170929

1250,16.91,171064

1251,14.76,171200

1252,13.27,171336

1253,13.71,171471

1254,20.30,171608

1255,9.64,171744

1256,16.91,171885

1257,9.80,172021

1258,15.20,172156

1259,14.83,172293

1260,12.00,172439

1261,15.52,172575

1262,16.22,172711

1263,13.34,172847

1264,16.46,172983

1265,11.22,173119

1266,17.03,173254

1267,11.05,173390

1268,16.73,173527

1269,15.91,173662

1270,13.00,173798

1271,14.25,173934

1272,14.42,174070

1273,12.88,174205

1274,17.92,174342

1275,12.85,174478

1276,13.96,174613

1277,14.39,174749

1278,15.17,174885

1279,10.82,175022

1280,10.72,175157

1281,12.45,175299

1282,16.06,175434

1283,9.90,175570

1284,12.53,175706

1285,13.71,175842

1286,12.17,175988

1287,13.71,176124

1288,10.72,176261

1289,15.59,176397

1290,17.15,176532

1291,13.15,176668

1292,17.69,176804

1293,12.49,176940

1294,13.27,177076

1295,10.63,177212

1296,13.45,177347

1297,10.77,177483

1298,16.73,177619

1299,14.76,177755

1300,12.96,177891

1301,16.61,178037

1302,10.44,178173

1303,15.20,178310

1304,14.21,178445

1305,15.03,178581

1306,13.49,178717

1307,10.20,178859

1308,10.58,178995

1309,12.49,179130

1310,11.62,179266

1311,11.05,179402

1312,14.87,179537

1313,15.36,179674

1314,16.00,179810

1315,12.69,179945

1316,17.86,180081

1317,15.10,180217

1318,17.15,180353

1319,17.86,180489

1320,20.76,180625

1321,13.86,180761

1322,10.34,180896

1323,18.19,181032

1324,16.85,181169

1325,11.45,181315

1326,10.82,181451

1327,16.00,181587

1328,9.38,181723

1329,14.80,181859

1330,10.39,181995

1331,12.45,182130

1332,16.03,182266

1333,17.26,182408

1334,14.46,182544

1335,15.17,182679

1336,13.49,182815

1337,11.87,182951

1338,19.13,183087

1339,10.34,183223

1340,16.88,183359

1341,14.11,183495

1342,17.09,183630

1343,14.56,183777

1344,10.25,183913

1345,11.49,184049

1346,15.97,184184

1347,12.41,184321

1348,15.56,184457

1349,9.54,184592

1350,13.86,184728

1351,11.53,184864

1352,15.36,184999

1353,15.13,185136

1354,10.34,185272

1355,11.92,185407

1356,12.00,185543

1357,10.39,185679

1358,15.43,185821

1359,11.66,185956

1360,14.63,186092

1361,12.12,186228

1362,13.23,186363

1363,12.53,186511

